Go_Term,Ids
GO:0006511,Nvec_vc1.1_XM_001628551.3
GO:0010498,Nvec_vc1.1_XM_001628551.3
GO:0043161,Nvec_vc1.1_XM_001628551.3
GO:0051603,Nvec_vc1.1_XM_001628551.3
GO:0004341,Nvec_vc1.1_XM_001628554.3
GO:0005509,Nvec_vc1.1_XM_001628554.3
GO:0016787,Nvec_vc1.1_XM_001628554.3
GO:0030234,Nvec_vc1.1_XM_001628554.3
GO:0019853,Nvec_vc1.1_XM_001628554.3
GO:0005179,Nvec_vc1.1_XM_001628559.3
GO:0007165,Nvec_vc1.1_XM_001628559.3
GO:0004017,Nvec_vc1.1_XM_001628559.3
GO:0004127,Nvec_vc1.1_XM_001628559.3
GO:0004550,Nvec_vc1.1_XM_001628559.3
GO:0005524,Nvec_vc1.1_XM_001628559.3
GO:0016301,Nvec_vc1.1_XM_001628559.3
GO:0016740,Nvec_vc1.1_XM_001628559.3
GO:0019205,Nvec_vc1.1_XM_001628559.3
GO:0006139,Nvec_vc1.1_XM_001628559.3
GO:0016310,Nvec_vc1.1_XM_001628559.3
GO:0046940,Nvec_vc1.1_XM_001628559.3
GO:0003924,Nvec_vc1.1_XM_001628567.3
GO:0005525,Nvec_vc1.1_XM_001628567.3
GO:0019901,Nvec_vc1.1_XM_001628567.3
GO:0000281,Nvec_vc1.1_XM_001628567.3
GO:0006935,Nvec_vc1.1_XM_001628567.3
GO:0007015,Nvec_vc1.1_XM_001628567.3
GO:0007163,Nvec_vc1.1_XM_001628567.3
GO:0007165,Nvec_vc1.1_XM_001628567.3
GO:0007264,Nvec_vc1.1_XM_001628567.3
GO:0008045,Nvec_vc1.1_XM_001628567.3
GO:0008360,Nvec_vc1.1_XM_001628567.3
GO:0010592,Nvec_vc1.1_XM_001628567.3
GO:0030334,Nvec_vc1.1_XM_001628567.3
GO:0030865,Nvec_vc1.1_XM_001628567.3
GO:0032956,Nvec_vc1.1_XM_001628567.3
GO:0043652,Nvec_vc1.1_XM_001628567.3
GO:0000045,Nvec_vc1.1_XM_001628568.3
GO:0000423,Nvec_vc1.1_XM_001628568.3
GO:0009267,Nvec_vc1.1_XM_001628568.3
GO:0016240,Nvec_vc1.1_XM_001628568.3
GO:0004930,Nvec_vc1.1_XM_001628571.3
GO:0008188,Nvec_vc1.1_XM_001628571.3
GO:0007165,Nvec_vc1.1_XM_001628571.3
GO:0007186,Nvec_vc1.1_XM_001628571.3
GO:0003824,Nvec_vc1.1_XM_001628574.3
GO:0004553,Nvec_vc1.1_XM_001628574.3
GO:0004555,Nvec_vc1.1_XM_001628574.3
GO:0047402,Nvec_vc1.1_XM_001628574.3
GO:0005975,Nvec_vc1.1_XM_001628574.3
GO:0005993,Nvec_vc1.1_XM_001628574.3
GO:0006120,Nvec_vc1.1_XM_001628592.3
GO:0007165,Nvec_vc1.1_XM_001628593.3
GO:0000166,Nvec_vc1.1_XM_001628594.3
GO:0005524,Nvec_vc1.1_XM_001628594.3
GO:0016740,Nvec_vc1.1_XM_001628594.3
GO:0061631,Nvec_vc1.1_XM_001628594.3
GO:0000209,Nvec_vc1.1_XM_001628594.3
GO:0030071,Nvec_vc1.1_XM_001628594.3
GO:0031145,Nvec_vc1.1_XM_001628594.3
GO:0000166,Nvec_vc1.1_XM_001628600.3
GO:0004672,Nvec_vc1.1_XM_001628600.3
GO:0004674,Nvec_vc1.1_XM_001628600.3
GO:0005524,Nvec_vc1.1_XM_001628600.3
GO:0016301,Nvec_vc1.1_XM_001628600.3
GO:0016310,Nvec_vc1.1_XM_001628600.3
GO:0035556,Nvec_vc1.1_XM_001628600.3
GO:0003779,Nvec_vc1.1_XM_001628602.3
GO:0051015,Nvec_vc1.1_XM_001628602.3
GO:0030833,Nvec_vc1.1_XM_001628602.3
GO:0001055,Nvec_vc1.1_XM_001628608.3
GO:0003677,Nvec_vc1.1_XM_001628608.3
GO:0003899,Nvec_vc1.1_XM_001628608.3
GO:0046983,Nvec_vc1.1_XM_001628608.3
GO:0006351,Nvec_vc1.1_XM_001628608.3
GO:0006366,Nvec_vc1.1_XM_001628608.3
GO:0003924,Nvec_vc1.1_XM_001628618.3
GO:0005525,Nvec_vc1.1_XM_001628618.3
GO:0015031,Nvec_vc1.1_XM_001628618.3
GO:0030030,Nvec_vc1.1_XM_001628618.3
GO:0020037,Nvec_vc1.1_XM_001628619.3
GO:0042554,Nvec_vc1.1_XM_001628619.3
GO:0004930,Nvec_vc1.1_XM_001628621.3
GO:0004993,Nvec_vc1.1_XM_001628621.3
GO:0030594,Nvec_vc1.1_XM_001628621.3
GO:0007165,Nvec_vc1.1_XM_001628621.3
GO:0007186,Nvec_vc1.1_XM_001628621.3
GO:0007187,Nvec_vc1.1_XM_001628621.3
GO:0007268,Nvec_vc1.1_XM_001628621.3
GO:0098664,Nvec_vc1.1_XM_001628621.3
GO:0004930,Nvec_vc1.1_XM_001628622.3
GO:0004993,Nvec_vc1.1_XM_001628622.3
GO:0030594,Nvec_vc1.1_XM_001628622.3
GO:0007165,Nvec_vc1.1_XM_001628622.3
GO:0007186,Nvec_vc1.1_XM_001628622.3
GO:0007187,Nvec_vc1.1_XM_001628622.3
GO:0007268,Nvec_vc1.1_XM_001628622.3
GO:0098664,Nvec_vc1.1_XM_001628622.3
GO:0000978,Nvec_vc1.1_XM_001628634.3
GO:0000981,Nvec_vc1.1_XM_001628634.3
GO:0003677,Nvec_vc1.1_XM_001628634.3
GO:0006355,Nvec_vc1.1_XM_001628634.3
GO:0006357,Nvec_vc1.1_XM_001628634.3
GO:0000978,Nvec_vc1.1_XM_001628635.3
GO:0000981,Nvec_vc1.1_XM_001628635.3
GO:0003677,Nvec_vc1.1_XM_001628635.3
GO:0006355,Nvec_vc1.1_XM_001628635.3
GO:0006357,Nvec_vc1.1_XM_001628635.3
GO:0046872,Nvec_vc1.1_XM_001628645.3
GO:0000978,Nvec_vc1.1_XM_001628645.3
GO:0000981,Nvec_vc1.1_XM_001628645.3
GO:0001228,Nvec_vc1.1_XM_001628645.3
GO:0006357,Nvec_vc1.1_XM_001628645.3
GO:0045944,Nvec_vc1.1_XM_001628645.3
GO:0008474,Nvec_vc1.1_XM_001628659.3
GO:0098734,Nvec_vc1.1_XM_001628659.3
GO:0003676,Nvec_vc1.1_XM_001628665.3
GO:0003723,Nvec_vc1.1_XM_001628665.3
GO:0000398,Nvec_vc1.1_XM_001628665.3
GO:0003997,Nvec_vc1.1_XM_001628666.3
GO:0005504,Nvec_vc1.1_XM_001628666.3
GO:0016401,Nvec_vc1.1_XM_001628666.3
GO:0016627,Nvec_vc1.1_XM_001628666.3
GO:0050660,Nvec_vc1.1_XM_001628666.3
GO:0071949,Nvec_vc1.1_XM_001628666.3
GO:0000038,Nvec_vc1.1_XM_001628666.3
GO:0001676,Nvec_vc1.1_XM_001628666.3
GO:0006629,Nvec_vc1.1_XM_001628666.3
GO:0006631,Nvec_vc1.1_XM_001628666.3
GO:0006635,Nvec_vc1.1_XM_001628666.3
GO:0033540,Nvec_vc1.1_XM_001628666.3
GO:0055088,Nvec_vc1.1_XM_001628666.3
GO:1904070,Nvec_vc1.1_XM_001628666.3
GO:0003723,Nvec_vc1.1_XM_001628668.3
GO:0003735,Nvec_vc1.1_XM_001628668.3
GO:0000463,Nvec_vc1.1_XM_001628668.3
GO:0006486,Nvec_vc1.1_XM_001628684.3
GO:0006487,Nvec_vc1.1_XM_001628684.3
GO:0043184,Nvec_vc1.1_XM_001628686.3
GO:0044183,Nvec_vc1.1_XM_001628686.3
GO:0001525,Nvec_vc1.1_XM_001628686.3
GO:0006457,Nvec_vc1.1_XM_001628686.3
GO:0010628,Nvec_vc1.1_XM_001628686.3
GO:0004725,Nvec_vc1.1_XM_001628691.3
GO:0004800,Nvec_vc1.1_XM_001628695.3
GO:0016491,Nvec_vc1.1_XM_001628695.3
GO:0042403,Nvec_vc1.1_XM_001628695.3
GO:0042446,Nvec_vc1.1_XM_001628695.3
GO:0032217,Nvec_vc1.1_XM_001628698.3
GO:0032218,Nvec_vc1.1_XM_001628698.3
GO:0004930,Nvec_vc1.1_XM_001628699.3
GO:0016493,Nvec_vc1.1_XM_001628699.3
GO:0007186,Nvec_vc1.1_XM_001628699.3
GO:0003924,Nvec_vc1.1_XM_001628700.3
GO:0005525,Nvec_vc1.1_XM_001628700.3
GO:0016192,Nvec_vc1.1_XM_001628700.3
GO:0000049,Nvec_vc1.1_XM_001628702.3
GO:0000166,Nvec_vc1.1_XM_001628702.3
GO:0002161,Nvec_vc1.1_XM_001628702.3
GO:0003676,Nvec_vc1.1_XM_001628702.3
GO:0003723,Nvec_vc1.1_XM_001628702.3
GO:0004812,Nvec_vc1.1_XM_001628702.3
GO:0004813,Nvec_vc1.1_XM_001628702.3
GO:0005524,Nvec_vc1.1_XM_001628702.3
GO:0008270,Nvec_vc1.1_XM_001628702.3
GO:0016874,Nvec_vc1.1_XM_001628702.3
GO:0046872,Nvec_vc1.1_XM_001628702.3
GO:0006412,Nvec_vc1.1_XM_001628702.3
GO:0006419,Nvec_vc1.1_XM_001628702.3
GO:0043039,Nvec_vc1.1_XM_001628702.3
GO:0045892,Nvec_vc1.1_XM_001628702.3
GO:0106074,Nvec_vc1.1_XM_001628702.3
GO:0000978,Nvec_vc1.1_XM_001628705.3
GO:0000981,Nvec_vc1.1_XM_001628705.3
GO:0003700,Nvec_vc1.1_XM_001628705.3
GO:0006357,Nvec_vc1.1_XM_001628705.3
GO:0022857,Nvec_vc1.1_XM_001628709.3
GO:0055085,Nvec_vc1.1_XM_001628709.3
GO:0003676,Nvec_vc1.1_XM_001628711.3
GO:0003723,Nvec_vc1.1_XM_001628711.3
GO:0003677,Nvec_vc1.1_XM_001628715.3
GO:0030527,Nvec_vc1.1_XM_001628715.3
GO:0046982,Nvec_vc1.1_XM_001628715.3
GO:0005044,Nvec_vc1.1_XM_001628715.3
GO:0007154,Nvec_vc1.1_XM_001628715.3
GO:0007157,Nvec_vc1.1_XM_001628715.3
GO:0016192,Nvec_vc1.1_XM_001628715.3
GO:0003723,Nvec_vc1.1_XM_001628724.3
GO:0004526,Nvec_vc1.1_XM_001628724.3
GO:0033204,Nvec_vc1.1_XM_001628724.3
GO:0001682,Nvec_vc1.1_XM_001628724.3
GO:0006364,Nvec_vc1.1_XM_001628724.3
GO:0006396,Nvec_vc1.1_XM_001628724.3
GO:0008033,Nvec_vc1.1_XM_001628724.3
GO:0034470,Nvec_vc1.1_XM_001628724.3
GO:0003834,Nvec_vc1.1_XM_001628725.3
GO:0010436,Nvec_vc1.1_XM_001628725.3
GO:0016702,Nvec_vc1.1_XM_001628725.3
GO:0046872,Nvec_vc1.1_XM_001628725.3
GO:0016121,Nvec_vc1.1_XM_001628725.3
GO:0042574,Nvec_vc1.1_XM_001628725.3
GO:0000166,Nvec_vc1.1_XM_001628730.3
GO:0004163,Nvec_vc1.1_XM_001628730.3
GO:0005524,Nvec_vc1.1_XM_001628730.3
GO:0016829,Nvec_vc1.1_XM_001628730.3
GO:0016831,Nvec_vc1.1_XM_001628730.3
GO:0006629,Nvec_vc1.1_XM_001628730.3
GO:0006694,Nvec_vc1.1_XM_001628730.3
GO:0006695,Nvec_vc1.1_XM_001628730.3
GO:0008202,Nvec_vc1.1_XM_001628730.3
GO:0008203,Nvec_vc1.1_XM_001628730.3
GO:0008299,Nvec_vc1.1_XM_001628730.3
GO:0016126,Nvec_vc1.1_XM_001628730.3
GO:0019287,Nvec_vc1.1_XM_001628730.3
GO:0022857,Nvec_vc1.1_XM_001628736.3
GO:0055085,Nvec_vc1.1_XM_001628736.3
GO:0000287,Nvec_vc1.1_XM_001628737.3
GO:0005509,Nvec_vc1.1_XM_001628737.3
GO:0055074,Nvec_vc1.1_XM_001628737.3
GO:0000978,Nvec_vc1.1_XM_001628737.3
GO:0000981,Nvec_vc1.1_XM_001628737.3
GO:0003677,Nvec_vc1.1_XM_001628737.3
GO:0003700,Nvec_vc1.1_XM_001628737.3
GO:0006355,Nvec_vc1.1_XM_001628737.3
GO:0003676,Nvec_vc1.1_XM_001628739.3
GO:0003723,Nvec_vc1.1_XM_001628739.3
GO:0017070,Nvec_vc1.1_XM_001628739.3
GO:0036002,Nvec_vc1.1_XM_001628739.3
GO:0046872,Nvec_vc1.1_XM_001628739.3
GO:0006397,Nvec_vc1.1_XM_001628739.3
GO:0004197,Nvec_vc1.1_XM_001628740.3
GO:0008233,Nvec_vc1.1_XM_001628740.3
GO:0008234,Nvec_vc1.1_XM_001628740.3
GO:0008656,Nvec_vc1.1_XM_001628740.3
GO:0016787,Nvec_vc1.1_XM_001628740.3
GO:0006508,Nvec_vc1.1_XM_001628740.3
GO:0006915,Nvec_vc1.1_XM_001628740.3
GO:0006955,Nvec_vc1.1_XM_001628740.3
GO:0051603,Nvec_vc1.1_XM_001628740.3
GO:2001235,Nvec_vc1.1_XM_001628740.3
GO:0003735,Nvec_vc1.1_XM_001628745.3
GO:0006412,Nvec_vc1.1_XM_001628745.3
GO:0032543,Nvec_vc1.1_XM_001628745.3
GO:0008336,Nvec_vc1.1_XM_001628754.3
GO:0016491,Nvec_vc1.1_XM_001628754.3
GO:0046872,Nvec_vc1.1_XM_001628754.3
GO:0045329,Nvec_vc1.1_XM_001628754.3
GO:0051213,Nvec_vc1.1_XM_001628754.3
GO:0008768,Nvec_vc1.1_XM_001628755.3
GO:0008893,Nvec_vc1.1_XM_001628755.3
GO:0016818,Nvec_vc1.1_XM_001628755.3
GO:0019144,Nvec_vc1.1_XM_001628755.3
GO:0034432,Nvec_vc1.1_XM_001628755.3
GO:0046872,Nvec_vc1.1_XM_001628755.3
GO:0006753,Nvec_vc1.1_XM_001628755.3
GO:0019693,Nvec_vc1.1_XM_001628755.3
GO:0003676,Nvec_vc1.1_XM_001628761.3
GO:0003723,Nvec_vc1.1_XM_001628761.3
GO:0003730,Nvec_vc1.1_XM_001628761.3
GO:0043484,Nvec_vc1.1_XM_001628761.3
GO:1990428,Nvec_vc1.1_XM_001628761.3
GO:0008453,Nvec_vc1.1_XM_001628774.3
GO:0016740,Nvec_vc1.1_XM_001628774.3
GO:0047304,Nvec_vc1.1_XM_001628774.3
GO:0019700,Nvec_vc1.1_XM_001628774.3
GO:0008168,Nvec_vc1.1_XM_001628780.3
GO:0008175,Nvec_vc1.1_XM_001628780.3
GO:0016740,Nvec_vc1.1_XM_001628780.3
GO:0052906,Nvec_vc1.1_XM_001628780.3
GO:0102522,Nvec_vc1.1_XM_001628780.3
GO:0002939,Nvec_vc1.1_XM_001628780.3
GO:0008033,Nvec_vc1.1_XM_001628780.3
GO:0030488,Nvec_vc1.1_XM_001628780.3
GO:0032259,Nvec_vc1.1_XM_001628780.3
GO:0070901,Nvec_vc1.1_XM_001628780.3
GO:0022857,Nvec_vc1.1_XM_001628781.3
GO:0055085,Nvec_vc1.1_XM_001628781.3
GO:0008270,Nvec_vc1.1_XM_001628784.3
GO:0046872,Nvec_vc1.1_XM_001628784.3
GO:0008543,Nvec_vc1.1_XM_001628784.3
GO:0045893,Nvec_vc1.1_XM_001628784.3
GO:0036211,Nvec_vc1.1_XM_001628786.3
GO:0072542,Nvec_vc1.1_XM_001628788.3
GO:0006974,Nvec_vc1.1_XM_001628788.3
GO:0005104,Nvec_vc1.1_XM_001628794.3
GO:0005105,Nvec_vc1.1_XM_001628794.3
GO:0005111,Nvec_vc1.1_XM_001628794.3
GO:0008083,Nvec_vc1.1_XM_001628794.3
GO:0001934,Nvec_vc1.1_XM_001628794.3
GO:0008284,Nvec_vc1.1_XM_001628794.3
GO:0008543,Nvec_vc1.1_XM_001628794.3
GO:0009887,Nvec_vc1.1_XM_001628794.3
GO:0010595,Nvec_vc1.1_XM_001628794.3
GO:0010628,Nvec_vc1.1_XM_001628794.3
GO:0030154,Nvec_vc1.1_XM_001628794.3
GO:0030324,Nvec_vc1.1_XM_001628794.3
GO:0030334,Nvec_vc1.1_XM_001628794.3
GO:0042060,Nvec_vc1.1_XM_001628794.3
GO:0045944,Nvec_vc1.1_XM_001628794.3
GO:0050679,Nvec_vc1.1_XM_001628794.3
GO:0008168,Nvec_vc1.1_XM_001628798.3
GO:0016740,Nvec_vc1.1_XM_001628798.3
GO:0035243,Nvec_vc1.1_XM_001628798.3
GO:0032259,Nvec_vc1.1_XM_001628798.3
GO:0032981,Nvec_vc1.1_XM_001628798.3
GO:0008168,Nvec_vc1.1_XM_001628832.3
GO:0008757,Nvec_vc1.1_XM_001628832.3
GO:0016740,Nvec_vc1.1_XM_001628832.3
GO:0032259,Nvec_vc1.1_XM_001628832.3
GO:0042803,Nvec_vc1.1_XM_001628834.3
GO:0046982,Nvec_vc1.1_XM_001628834.3
GO:0008630,Nvec_vc1.1_XM_001628834.3
GO:0042981,Nvec_vc1.1_XM_001628834.3
GO:0097192,Nvec_vc1.1_XM_001628834.3
GO:0005507,Nvec_vc1.1_XM_001628840.2
GO:0003756,Nvec_vc1.1_XM_001628843.3
GO:0016853,Nvec_vc1.1_XM_001628843.3
GO:0006457,Nvec_vc1.1_XM_001628843.3
GO:0034976,Nvec_vc1.1_XM_001628843.3
GO:0005094,Nvec_vc1.1_XM_001628844.3
GO:0007266,Nvec_vc1.1_XM_001628844.3
GO:0015179,Nvec_vc1.1_XM_001628847.3
GO:0003333,Nvec_vc1.1_XM_001628847.3
GO:1902475,Nvec_vc1.1_XM_001628847.3
GO:0008045,Nvec_vc1.1_XM_001628849.3
GO:0009887,Nvec_vc1.1_XM_001628849.3
GO:0009888,Nvec_vc1.1_XM_001628849.3
GO:0016358,Nvec_vc1.1_XM_001628849.3
GO:0034446,Nvec_vc1.1_XM_001628849.3
GO:0003723,Nvec_vc1.1_XM_001628852.3
GO:0000398,Nvec_vc1.1_XM_001628852.3
GO:0000470,Nvec_vc1.1_XM_001628852.3
GO:0006397,Nvec_vc1.1_XM_001628852.3
GO:0008380,Nvec_vc1.1_XM_001628852.3
GO:0030490,Nvec_vc1.1_XM_001628852.3
GO:0042254,Nvec_vc1.1_XM_001628852.3
GO:0003676,Nvec_vc1.1_XM_001628868.3
GO:0003723,Nvec_vc1.1_XM_001628868.3
GO:0003729,Nvec_vc1.1_XM_001628868.3
GO:0110104,Nvec_vc1.1_XM_001628868.3
GO:0003682,Nvec_vc1.1_XM_001628870.3
GO:0008270,Nvec_vc1.1_XM_001628870.3
GO:0016740,Nvec_vc1.1_XM_001628870.3
GO:0046872,Nvec_vc1.1_XM_001628870.3
GO:0061630,Nvec_vc1.1_XM_001628870.3
GO:0000209,Nvec_vc1.1_XM_001628870.3
GO:0006325,Nvec_vc1.1_XM_001628870.3
GO:0043161,Nvec_vc1.1_XM_001628870.3
GO:0030371,Nvec_vc1.1_XM_001628870.3
GO:0003676,Nvec_vc1.1_XM_001628872.3
GO:0003723,Nvec_vc1.1_XM_001628872.3
GO:0003729,Nvec_vc1.1_XM_001628872.3
GO:0030619,Nvec_vc1.1_XM_001628872.3
GO:0000398,Nvec_vc1.1_XM_001628872.3
GO:0000774,Nvec_vc1.1_XM_001628884.3
GO:0003676,Nvec_vc1.1_XM_001628892.3
GO:0003677,Nvec_vc1.1_XM_001628892.3
GO:0007088,Nvec_vc1.1_XM_001628897.3
GO:0051983,Nvec_vc1.1_XM_001628897.3
GO:0005507,Nvec_vc1.1_XM_001628899.3
GO:0001055,Nvec_vc1.1_XM_001628910.3
GO:0003677,Nvec_vc1.1_XM_001628910.3
GO:0003899,Nvec_vc1.1_XM_001628910.3
GO:0016740,Nvec_vc1.1_XM_001628910.3
GO:0016779,Nvec_vc1.1_XM_001628910.3
GO:0032549,Nvec_vc1.1_XM_001628910.3
GO:0034062,Nvec_vc1.1_XM_001628910.3
GO:0046872,Nvec_vc1.1_XM_001628910.3
GO:0006351,Nvec_vc1.1_XM_001628910.3
GO:0006366,Nvec_vc1.1_XM_001628910.3
GO:0009791,Nvec_vc1.1_XM_001628926.3
GO:0030199,Nvec_vc1.1_XM_001628931.2
GO:0000979,Nvec_vc1.1_XM_001628945.3
GO:0016251,Nvec_vc1.1_XM_001628945.3
GO:0016407,Nvec_vc1.1_XM_001628945.3
GO:0017025,Nvec_vc1.1_XM_001628945.3
GO:0001174,Nvec_vc1.1_XM_001628945.3
GO:0006352,Nvec_vc1.1_XM_001628945.3
GO:0006367,Nvec_vc1.1_XM_001628945.3
GO:0010467,Nvec_vc1.1_XM_001628945.3
GO:0051123,Nvec_vc1.1_XM_001628945.3
GO:0070897,Nvec_vc1.1_XM_001628945.3
GO:1990114,Nvec_vc1.1_XM_001628945.3
GO:0000978,Nvec_vc1.1_XM_001628946.3
GO:0000981,Nvec_vc1.1_XM_001628946.3
GO:0003700,Nvec_vc1.1_XM_001628946.3
GO:0006355,Nvec_vc1.1_XM_001628946.3
GO:0006357,Nvec_vc1.1_XM_001628946.3
GO:0030968,Nvec_vc1.1_XM_001628946.3
GO:0003676,Nvec_vc1.1_XM_001628947.3
GO:0003723,Nvec_vc1.1_XM_001628947.3
GO:0003735,Nvec_vc1.1_XM_001628947.3
GO:0006412,Nvec_vc1.1_XM_001628947.3
GO:0000978,Nvec_vc1.1_XM_001628964.3
GO:0000981,Nvec_vc1.1_XM_001628964.3
GO:0003677,Nvec_vc1.1_XM_001628964.3
GO:0003700,Nvec_vc1.1_XM_001628964.3
GO:0043565,Nvec_vc1.1_XM_001628964.3
GO:0006355,Nvec_vc1.1_XM_001628964.3
GO:0006357,Nvec_vc1.1_XM_001628964.3
GO:0045893,Nvec_vc1.1_XM_001628964.3
GO:0000175,Nvec_vc1.1_XM_001628967.3
GO:0003676,Nvec_vc1.1_XM_001628967.3
GO:0004518,Nvec_vc1.1_XM_001628967.3
GO:0004527,Nvec_vc1.1_XM_001628967.3
GO:0016787,Nvec_vc1.1_XM_001628967.3
GO:0000467,Nvec_vc1.1_XM_001628967.3
GO:0004896,Nvec_vc1.1_XM_001628972.3
GO:0019955,Nvec_vc1.1_XM_001628972.3
GO:0019221,Nvec_vc1.1_XM_001628972.3
GO:0000398,Nvec_vc1.1_XM_001628976.3
GO:0004364,Nvec_vc1.1_XM_001628977.3
GO:0006897,Nvec_vc1.1_XM_001628985.3
GO:0018996,Nvec_vc1.1_XM_001628985.3
GO:0022857,Nvec_vc1.1_XM_001628985.3
GO:0055085,Nvec_vc1.1_XM_001628985.3
GO:0006412,Nvec_vc1.1_XM_001628989.3
GO:0005310,Nvec_vc1.1_XM_001628993.3
GO:0015116,Nvec_vc1.1_XM_001628993.3
GO:0015117,Nvec_vc1.1_XM_001628993.3
GO:0015131,Nvec_vc1.1_XM_001628993.3
GO:0015140,Nvec_vc1.1_XM_001628993.3
GO:0015141,Nvec_vc1.1_XM_001628993.3
GO:0015297,Nvec_vc1.1_XM_001628993.3
GO:0008272,Nvec_vc1.1_XM_001628993.3
GO:0015709,Nvec_vc1.1_XM_001628993.3
GO:0015729,Nvec_vc1.1_XM_001628993.3
GO:0035435,Nvec_vc1.1_XM_001628993.3
GO:0071422,Nvec_vc1.1_XM_001628993.3
GO:0071423,Nvec_vc1.1_XM_001628993.3
GO:1902356,Nvec_vc1.1_XM_001628993.3
GO:1902358,Nvec_vc1.1_XM_001628993.3
GO:0001649,Nvec_vc1.1_XM_001628994.2
GO:0009953,Nvec_vc1.1_XM_001628994.2
GO:0030514,Nvec_vc1.1_XM_001628994.2
GO:0045596,Nvec_vc1.1_XM_001628994.2
GO:0030515,Nvec_vc1.1_XM_001628995.3
GO:0000462,Nvec_vc1.1_XM_001628995.3
GO:0006396,Nvec_vc1.1_XM_001628995.3
GO:0003924,Nvec_vc1.1_XM_001629002.3
GO:0005525,Nvec_vc1.1_XM_001629002.3
GO:0016192,Nvec_vc1.1_XM_001629002.3
GO:0042073,Nvec_vc1.1_XM_001629002.3
GO:0005543,Nvec_vc1.1_XM_001629004.3
GO:0008289,Nvec_vc1.1_XM_001629004.3
GO:0030276,Nvec_vc1.1_XM_001629004.3
GO:0006897,Nvec_vc1.1_XM_001629004.3
GO:0007015,Nvec_vc1.1_XM_001629004.3
GO:0000302,Nvec_vc1.1_XM_001629006.3
GO:0006629,Nvec_vc1.1_XM_001629006.3
GO:0006950,Nvec_vc1.1_XM_001629006.3
GO:0004721,Nvec_vc1.1_XM_001629013.3
GO:0004722,Nvec_vc1.1_XM_001629013.3
GO:0008138,Nvec_vc1.1_XM_001629013.3
GO:0008330,Nvec_vc1.1_XM_001629013.3
GO:0016787,Nvec_vc1.1_XM_001629013.3
GO:0016791,Nvec_vc1.1_XM_001629013.3
GO:0017017,Nvec_vc1.1_XM_001629013.3
GO:0017018,Nvec_vc1.1_XM_001629013.3
GO:0033550,Nvec_vc1.1_XM_001629013.3
GO:0016311,Nvec_vc1.1_XM_001629013.3
GO:0003684,Nvec_vc1.1_XM_001629015.3
GO:0003824,Nvec_vc1.1_XM_001629015.3
GO:0008534,Nvec_vc1.1_XM_001629015.3
GO:0034039,Nvec_vc1.1_XM_001629015.3
GO:0140078,Nvec_vc1.1_XM_001629015.3
GO:0140097,Nvec_vc1.1_XM_001629015.3
GO:0006281,Nvec_vc1.1_XM_001629015.3
GO:0006284,Nvec_vc1.1_XM_001629015.3
GO:0006285,Nvec_vc1.1_XM_001629015.3
GO:0006289,Nvec_vc1.1_XM_001629015.3
GO:0006974,Nvec_vc1.1_XM_001629015.3
GO:0004609,Nvec_vc1.1_XM_001629015.3
GO:0016829,Nvec_vc1.1_XM_001629015.3
GO:0016831,Nvec_vc1.1_XM_001629015.3
GO:0006629,Nvec_vc1.1_XM_001629015.3
GO:0006646,Nvec_vc1.1_XM_001629015.3
GO:0008654,Nvec_vc1.1_XM_001629015.3
GO:0016540,Nvec_vc1.1_XM_001629015.3
GO:0003743,Nvec_vc1.1_XM_001629016.3
GO:0003723,Nvec_vc1.1_XM_001629016.3
GO:0043022,Nvec_vc1.1_XM_001629016.3
GO:0001732,Nvec_vc1.1_XM_001629016.3
GO:0002183,Nvec_vc1.1_XM_001629016.3
GO:0006412,Nvec_vc1.1_XM_001629016.3
GO:0006413,Nvec_vc1.1_XM_001629016.3
GO:0006446,Nvec_vc1.1_XM_001629016.3
GO:0003676,Nvec_vc1.1_XM_001629020.3
GO:0003725,Nvec_vc1.1_XM_001629020.3
GO:0003727,Nvec_vc1.1_XM_001629020.3
GO:0008270,Nvec_vc1.1_XM_001629020.3
GO:0004672,Nvec_vc1.1_XM_001629037.3
GO:0004674,Nvec_vc1.1_XM_001629037.3
GO:0005524,Nvec_vc1.1_XM_001629037.3
GO:0016740,Nvec_vc1.1_XM_001629037.3
GO:0035556,Nvec_vc1.1_XM_001629037.3
GO:0043065,Nvec_vc1.1_XM_001629037.3
GO:0003924,Nvec_vc1.1_XM_001629062.3
GO:0005525,Nvec_vc1.1_XM_001629062.3
GO:0003924,Nvec_vc1.1_XM_001629063.3
GO:0005525,Nvec_vc1.1_XM_001629063.3
GO:0016192,Nvec_vc1.1_XM_001629063.3
GO:0032456,Nvec_vc1.1_XM_001629063.3
GO:0046935,Nvec_vc1.1_XM_001629063.3
GO:0009968,Nvec_vc1.1_XM_001629063.3
GO:0035556,Nvec_vc1.1_XM_001629063.3
GO:0046854,Nvec_vc1.1_XM_001629063.3
GO:0000724,Nvec_vc1.1_XM_001629065.3
GO:0031297,Nvec_vc1.1_XM_001629065.3
GO:0033299,Nvec_vc1.1_XM_001629070.3
GO:0043248,Nvec_vc1.1_XM_001629086.3
GO:0015179,Nvec_vc1.1_XM_001629087.2
GO:0022857,Nvec_vc1.1_XM_001629087.2
GO:0003333,Nvec_vc1.1_XM_001629087.2
GO:0055085,Nvec_vc1.1_XM_001629087.2
GO:1902475,Nvec_vc1.1_XM_001629087.2
GO:0003924,Nvec_vc1.1_XM_001629091.3
GO:0005525,Nvec_vc1.1_XM_001629091.3
