"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nvec_vc1.1_XM_048728718.1",238.461420292253,0.164172358357364,0.186145289334209,0.881958167969564,0.377799429372256,0.580033009853662
"Nvec_vc1.1_XM_032386160.2",8.71298574773302,0.406210444684148,0.682549348587916,0.595137106971872,0.551751826500102,0.72581250394315
"Nvec_vc1.1_XM_001636383.3",158.439250468008,-0.483564842662591,0.183591530614192,-2.63391694074808,0.00844061330646326,0.0367120965736206
"Nvec_vc1.1_XM_001636346.3",6.59119668416219,0.407994237177077,0.749719016058358,0.544196196759292,0.586306468726502,0.752815181513407
"Nvec_vc1.1_XM_032386172.2",56.7543986039486,-0.637514897051743,0.304900739745127,-2.09089324474797,0.0365376347974759,0.11305246320505
"Nvec_vc1.1_XM_048727015.1",944.611849102224,0.793886637758943,0.126344604952821,6.28350247369398,3.31028940376424e-10,1.47262874533017e-08
"Nvec_vc1.1_XM_048732530.1",141.343571263527,0.148581553384616,0.197865162082172,0.750923264212179,0.452698838481109,0.645679038806115
"Nvec_vc1.1_XM_032386176.2",12.9288562025445,-0.0139881645907278,0.54532580643318,-0.0256510226101721,0.979535689282485,0.990500139038909
"Nvec_vc1.1_XM_048732565.1",213.031996424985,-0.290156792325119,0.169821560634366,-1.70859807930891,0.0875254246927226,0.215124666766874
"Nvec_vc1.1_XM_001636391.3",110.197963924764,-0.00590965655493814,0.218342347018926,-0.0270660118645051,0.978407083426531,0.989970748536773
"Nvec_vc1.1_XM_001636349.3",95.1931079238986,0.369992178109382,0.245125597244956,1.50939837482434,0.131197008150095,0.285610049980174
"Nvec_vc1.1_XM_001636392.3",249.164910941821,-0.835316357663376,0.237124114547792,-3.52269679216881,0.000427179768788601,0.00342231887672043
"Nvec_vc1.1_XM_001636352.3",469.997515598797,1.32801377819763,0.135704318785016,9.78608337662034,1.29204081134745e-22,3.88271447899821e-20
