Orthogroup	Nvec	Spi	Total
OG0010799	1	1	2
OG0010800	1	1	2
OG0010801	1	1	2
OG0010802	1	1	2
OG0010803	1	1	2
OG0010804	1	1	2
OG0010805	1	1	2
OG0010806	1	1	2
OG0010807	1	1	2
OG0010808	1	1	2
OG0010809	1	1	2
OG0010810	1	1	2
OG0010811	1	1	2
OG0010812	1	1	2
OG0010813	1	1	2
OG0010814	1	1	2
OG0010815	1	1	2
OG0010816	1	1	2
OG0010817	1	1	2
OG0010818	1	1	2
OG0010819	1	1	2
OG0010820	1	1	2
OG0010821	2	0	2
OG0010822	1	1	2
OG0010823	1	1	2
OG0010824	1	1	2
OG0010825	1	1	2
OG0010826	1	1	2
OG0010827	1	1	2
OG0010828	1	1	2
OG0010829	1	1	2
OG0010830	1	1	2
OG0010831	1	1	2
OG0010832	1	1	2
OG0010833	1	1	2
OG0010834	1	1	2
OG0010835	1	1	2
OG0010836	1	1	2
OG0010837	1	1	2
OG0010838	1	1	2
OG0010839	1	1	2
OG0010840	1	1	2
OG0010841	1	1	2
OG0010842	1	1	2
OG0010843	1	1	2
OG0010844	1	1	2
OG0010845	1	1	2
OG0010846	1	1	2
OG0010847	1	1	2
OG0010848	1	1	2
OG0010849	1	1	2
OG0010850	1	1	2
OG0010851	1	1	2
OG0010852	1	1	2
OG0010853	1	1	2
OG0010854	1	1	2
OG0010855	1	1	2
OG0010856	1	1	2
OG0010857	1	1	2
OG0010858	1	1	2
OG0010859	1	1	2
OG0010860	1	1	2
OG0010861	1	1	2
OG0010862	1	1	2
OG0010863	1	1	2
OG0010864	1	1	2
OG0010865	1	1	2
OG0010866	1	1	2
OG0010867	1	1	2
OG0010868	1	1	2
OG0010869	1	1	2
OG0010870	1	1	2
OG0010871	1	1	2
OG0010872	1	1	2
OG0010873	1	1	2
OG0010874	1	1	2
OG0010875	1	1	2
OG0010876	1	1	2
OG0010877	1	1	2
OG0010878	1	1	2
OG0010879	1	1	2
OG0010880	1	1	2
OG0010881	1	1	2
OG0010882	1	1	2
OG0010883	1	1	2
OG0010884	1	1	2
OG0010885	1	1	2
OG0010886	1	1	2
OG0010887	1	1	2
OG0010888	1	1	2
OG0010889	1	1	2
OG0010890	1	1	2
OG0010891	1	1	2
OG0010892	1	1	2
OG0010893	1	1	2
OG0010894	1	1	2
OG0010895	1	1	2
OG0010896	1	1	2
OG0010897	1	1	2
OG0010898	1	1	2
OG0010899	1	1	2
OG0010900	1	1	2
OG0010901	1	1	2
OG0010902	1	1	2
OG0010903	1	1	2
OG0010904	1	1	2
OG0010905	1	1	2
OG0010906	1	1	2
OG0010907	2	0	2
OG0010908	1	1	2
OG0010909	1	1	2
OG0010910	1	1	2
OG0010911	1	1	2
OG0010912	1	1	2
OG0010913	1	1	2
OG0010914	1	1	2
OG0010915	1	1	2
OG0010916	1	1	2
OG0010917	1	1	2
OG0010918	1	1	2
OG0010919	1	1	2
OG0010920	1	1	2
OG0010921	1	1	2
OG0010922	1	1	2
OG0010923	1	1	2
OG0010924	1	1	2
OG0010925	1	1	2
OG0010926	1	1	2
OG0010927	1	1	2
OG0010928	1	1	2
OG0010929	1	1	2
OG0010930	1	1	2
OG0010931	1	1	2
OG0010932	1	1	2
OG0010933	1	1	2
OG0010934	1	1	2
OG0010935	1	1	2
OG0010936	1	1	2
OG0010937	1	1	2
OG0010938	1	1	2
OG0010939	1	1	2
OG0010940	1	1	2
OG0010941	1	1	2
OG0010942	1	1	2
OG0010943	1	1	2
OG0010944	1	1	2
OG0010945	1	1	2
OG0010946	1	1	2
OG0010947	1	1	2
OG0010948	1	1	2
OG0010949	1	1	2
OG0010950	1	1	2
OG0010951	1	1	2
OG0010952	1	1	2
OG0010953	1	1	2
OG0010954	1	1	2
OG0010955	1	1	2
OG0010956	1	1	2
OG0010957	1	1	2
OG0010958	1	1	2
OG0010959	1	1	2
OG0010960	1	1	2
OG0010961	1	1	2
OG0010962	1	1	2
OG0010963	1	1	2
OG0010964	1	1	2
OG0010965	1	1	2
OG0010966	1	1	2
OG0010967	1	1	2
OG0010968	1	1	2
OG0010969	1	1	2
OG0010970	1	1	2
OG0010971	1	1	2
OG0010972	1	1	2
OG0010973	1	1	2
OG0010974	1	1	2
OG0010975	1	1	2
OG0010976	1	1	2
OG0010977	1	1	2
OG0010978	1	1	2
OG0010979	1	1	2
OG0010980	1	1	2
OG0010981	1	1	2
OG0010982	1	1	2
OG0010983	1	1	2
OG0010984	1	1	2
OG0010985	1	1	2
OG0010986	1	1	2
OG0010987	1	1	2
OG0010988	1	1	2
OG0010989	1	1	2
OG0010990	1	1	2
OG0010991	1	1	2
OG0010992	1	1	2
OG0010993	1	1	2
OG0010994	1	1	2
OG0010995	1	1	2
OG0010996	1	1	2
OG0010997	1	1	2
OG0010998	1	1	2
OG0010999	1	1	2
OG0011000	1	1	2
OG0011001	1	1	2
OG0011002	1	1	2
OG0011003	1	1	2
OG0011004	1	1	2
OG0011005	1	1	2
OG0011006	1	1	2
OG0011007	1	1	2
OG0011008	1	1	2
OG0011009	1	1	2
OG0011010	1	1	2
OG0011011	1	1	2
OG0011012	1	1	2
OG0011013	1	1	2
OG0011014	1	1	2
OG0011015	1	1	2
OG0011016	1	1	2
OG0011017	1	1	2
OG0011018	1	1	2
OG0011019	2	0	2
OG0011020	1	1	2
OG0011021	2	0	2
OG0011022	1	1	2
OG0011023	1	1	2
OG0011024	1	1	2
OG0011025	1	1	2
OG0011026	1	1	2
OG0011027	1	1	2
OG0011028	1	1	2
OG0011029	1	1	2
OG0011030	1	1	2
OG0011031	1	1	2
OG0011032	1	1	2
OG0011033	1	1	2
OG0011034	1	1	2
OG0011035	1	1	2
OG0011036	1	1	2
OG0011037	1	1	2
OG0011038	1	1	2
OG0011039	1	1	2
OG0011040	2	0	2
OG0011041	1	1	2
OG0011042	2	0	2
OG0011043	1	1	2
OG0011044	1	1	2
OG0011045	1	1	2
OG0011046	1	1	2
OG0011047	1	1	2
OG0011048	1	1	2
OG0011049	1	1	2
OG0011050	1	1	2
OG0011051	1	1	2
OG0011052	1	1	2
OG0011053	1	1	2
OG0011054	1	1	2
OG0011055	1	1	2
OG0011056	1	1	2
OG0011057	1	1	2
OG0011058	2	0	2
OG0011059	1	1	2
OG0011060	1	1	2
OG0011061	1	1	2
OG0011062	1	1	2
OG0011063	1	1	2
OG0011064	1	1	2
OG0011065	1	1	2
OG0011066	1	1	2
OG0011067	1	1	2
OG0011068	1	1	2
OG0011069	1	1	2
OG0011070	1	1	2
OG0011071	1	1	2
OG0011072	1	1	2
OG0011073	1	1	2
OG0011074	1	1	2
OG0011075	1	1	2
OG0011076	1	1	2
OG0011077	1	1	2
OG0011078	1	1	2
OG0011079	1	1	2
OG0011080	1	1	2
OG0011081	2	0	2
OG0011082	1	1	2
OG0011083	2	0	2
OG0011084	1	1	2
OG0011085	1	1	2
OG0011086	1	1	2
OG0011087	1	1	2
OG0011088	1	1	2
OG0011089	1	1	2
OG0011090	1	1	2
OG0011091	1	1	2
OG0011092	1	1	2
OG0011093	1	1	2
OG0011094	1	1	2
OG0011095	1	1	2
OG0011096	1	1	2
OG0011097	1	1	2
OG0011098	2	0	2
OG0011099	1	1	2
OG0011100	1	1	2
OG0011101	1	1	2
OG0011102	1	1	2
OG0011103	1	1	2
OG0011104	1	1	2
OG0011105	1	1	2
OG0011106	1	1	2
OG0011107	1	1	2
OG0011108	1	1	2
OG0011109	1	1	2
OG0011110	1	1	2
OG0011111	1	1	2
OG0011112	1	1	2
OG0011113	1	1	2
OG0011114	1	1	2
OG0011115	1	1	2
OG0011116	1	1	2
OG0011117	1	1	2
OG0011118	1	1	2
OG0011119	1	1	2
OG0011120	1	1	2
OG0011121	1	1	2
OG0011122	1	1	2
OG0011123	1	1	2
OG0011124	1	1	2
OG0011125	1	1	2
OG0011126	1	1	2
OG0011127	1	1	2
OG0011128	1	1	2
OG0011129	1	1	2
OG0011130	1	1	2
OG0011131	1	1	2
OG0011132	1	1	2
OG0011133	1	1	2
OG0011134	1	1	2
OG0011135	1	1	2
OG0011136	1	1	2
OG0011137	1	1	2
OG0011138	1	1	2
OG0011139	1	1	2
OG0011140	1	1	2
OG0011141	1	1	2
OG0011142	1	1	2
OG0011143	1	1	2
OG0011144	1	1	2
OG0011145	2	0	2
OG0011146	1	1	2
OG0011147	1	1	2
OG0011148	1	1	2
OG0011149	1	1	2
OG0011150	1	1	2
OG0011151	1	1	2
OG0011152	1	1	2
OG0011153	1	1	2
OG0011154	1	1	2
OG0011155	1	1	2
OG0011156	1	1	2
OG0011157	1	1	2
OG0011158	1	1	2
OG0011159	1	1	2
OG0011160	1	1	2
OG0011161	1	1	2
OG0011162	1	1	2
OG0011163	1	1	2
OG0011164	1	1	2
OG0011165	1	1	2
OG0011166	1	1	2
OG0011167	1	1	2
OG0011168	1	1	2
OG0011169	1	1	2
OG0011170	1	1	2
OG0011171	1	1	2
OG0011172	1	1	2
OG0011173	1	1	2
OG0011174	1	1	2
OG0011175	1	1	2
OG0011176	1	1	2
OG0011177	1	1	2
OG0011178	1	1	2
OG0011179	1	1	2
OG0011180	1	1	2
OG0011181	1	1	2
OG0011182	1	1	2
OG0011183	1	1	2
OG0011184	1	1	2
OG0011185	1	1	2
OG0011186	1	1	2
OG0011187	1	1	2
OG0011188	1	1	2
OG0011189	1	1	2
OG0011190	1	1	2
OG0011191	1	1	2
OG0011192	1	1	2
OG0011193	1	1	2
OG0011194	1	1	2
OG0011195	1	1	2
OG0011196	1	1	2
OG0011197	1	1	2
OG0011198	1	1	2
OG0011199	1	1	2
OG0011200	1	1	2
OG0011201	1	1	2
OG0011202	1	1	2
OG0011203	1	1	2
OG0011204	1	1	2
OG0011205	1	1	2
OG0011206	1	1	2
OG0011207	1	1	2
OG0011208	1	1	2
OG0011209	1	1	2
OG0011210	1	1	2
OG0011211	1	1	2
OG0011212	1	1	2
OG0011213	1	1	2
OG0011214	1	1	2
OG0011215	1	1	2
OG0011216	1	1	2
OG0011217	1	1	2
OG0011218	1	1	2
OG0011219	1	1	2
OG0011220	1	1	2
OG0011221	1	1	2
OG0011222	1	1	2
OG0011223	1	1	2
OG0011224	1	1	2
OG0011225	1	1	2
OG0011226	1	1	2
OG0011227	1	1	2
OG0011228	1	1	2
OG0011229	1	1	2
OG0011230	1	1	2
OG0011231	1	1	2
OG0011232	1	1	2
OG0011233	1	1	2
OG0011234	1	1	2
OG0011235	1	1	2
OG0011236	1	1	2
OG0011237	1	1	2
OG0011238	1	1	2
OG0011239	1	1	2
OG0011240	1	1	2
OG0011241	1	1	2
OG0011242	1	1	2
OG0011243	1	1	2
OG0011244	1	1	2
OG0011245	1	1	2
OG0011246	1	1	2
OG0011247	1	1	2
OG0011248	1	1	2
OG0011249	1	1	2
OG0011250	1	1	2
OG0011251	1	1	2
OG0011252	1	1	2
OG0011253	2	0	2
OG0011254	1	1	2
OG0011255	1	1	2
OG0011256	1	1	2
OG0011257	1	1	2
OG0011258	1	1	2
OG0011259	1	1	2
OG0011260	1	1	2
OG0011261	1	1	2
OG0011262	1	1	2
OG0011263	1	1	2
OG0011264	1	1	2
OG0011265	1	1	2
OG0011266	1	1	2
OG0011267	1	1	2
OG0011268	1	1	2
OG0011269	1	1	2
OG0011270	1	1	2
OG0011271	1	1	2
OG0011272	1	1	2
OG0011273	1	1	2
OG0011274	1	1	2
OG0011275	1	1	2
OG0011276	1	1	2
OG0011277	1	1	2
OG0011278	1	1	2
OG0011279	1	1	2
OG0011280	1	1	2
OG0011281	1	1	2
OG0011282	1	1	2
OG0011283	1	1	2
OG0011284	1	1	2
OG0011285	1	1	2
OG0011286	1	1	2
OG0011287	1	1	2
OG0011288	1	1	2
OG0011289	1	1	2
OG0011290	1	1	2
OG0011291	1	1	2
OG0011292	1	1	2
OG0011293	1	1	2
OG0011294	1	1	2
OG0011295	1	1	2
OG0011296	1	1	2
OG0011297	1	1	2
OG0011298	1	1	2
OG0011299	1	1	2
OG0011300	1	1	2
OG0011301	1	1	2
OG0011302	1	1	2
OG0011303	1	1	2
OG0011304	1	1	2
OG0011305	1	1	2
OG0011306	1	1	2
OG0011307	1	1	2
OG0011308	1	1	2
OG0011309	2	0	2
OG0011310	2	0	2
OG0011311	2	0	2
OG0011312	1	1	2
OG0011313	1	1	2
OG0011314	1	1	2
OG0011315	1	1	2
OG0011316	1	1	2
OG0011317	1	1	2
OG0011318	1	1	2
OG0011319	1	1	2
OG0011320	1	1	2
OG0011321	1	1	2
OG0011322	1	1	2
OG0011323	1	1	2
OG0011324	1	1	2
OG0011325	1	1	2
OG0011326	1	1	2
OG0011327	1	1	2
OG0011328	1	1	2
OG0011329	1	1	2
OG0011330	1	1	2
OG0011331	1	1	2
OG0011332	1	1	2
OG0011333	1	1	2
OG0011334	1	1	2
OG0011335	1	1	2
OG0011336	1	1	2
OG0011337	1	1	2
OG0011338	1	1	2
OG0011339	1	1	2
OG0011340	1	1	2
OG0011341	1	1	2
OG0011342	1	1	2
OG0011343	1	1	2
OG0011344	1	1	2
OG0011345	1	1	2
OG0011346	1	1	2
OG0011347	1	1	2
OG0011348	1	1	2
OG0011349	1	1	2
OG0011350	1	1	2
OG0011351	1	1	2
OG0011352	1	1	2
OG0011353	1	1	2
OG0011354	1	1	2
OG0011355	1	1	2
OG0011356	1	1	2
OG0011357	1	1	2
OG0011358	1	1	2
OG0011359	1	1	2
OG0011360	1	1	2
OG0011361	1	1	2
OG0011362	1	1	2
OG0011363	1	1	2
OG0011364	1	1	2
OG0011365	1	1	2
OG0011366	1	1	2
OG0011367	1	1	2
OG0011368	1	1	2
OG0011369	1	1	2
OG0011370	1	1	2
OG0011371	1	1	2
OG0011372	1	1	2
OG0011373	1	1	2
OG0011374	1	1	2
OG0011375	1	1	2
OG0011376	1	1	2
OG0011377	1	1	2
OG0011378	1	1	2
OG0011379	1	1	2
OG0011380	1	1	2
OG0011381	1	1	2
OG0011382	1	1	2
OG0011383	1	1	2
OG0011384	1	1	2
OG0011385	1	1	2
OG0011386	1	1	2
OG0011387	1	1	2
OG0011388	1	1	2
OG0011389	1	1	2
OG0011390	1	1	2
OG0011391	1	1	2
OG0011392	1	1	2
OG0011393	1	1	2
OG0011394	1	1	2
OG0011395	1	1	2
OG0011396	1	1	2
OG0011397	1	1	2
OG0011398	1	1	2
OG0011399	1	1	2
OG0011400	1	1	2
OG0011401	1	1	2
OG0011402	1	1	2
OG0011403	1	1	2
OG0011404	1	1	2
OG0011405	1	1	2
OG0011406	1	1	2
OG0011407	1	1	2
OG0011408	1	1	2
OG0011409	1	1	2
OG0011410	2	0	2
OG0011411	1	1	2
OG0011412	1	1	2
OG0011413	1	1	2
OG0011414	1	1	2
OG0011415	1	1	2
OG0011416	1	1	2
OG0011417	1	1	2
OG0011418	1	1	2
OG0011419	1	1	2
OG0011420	1	1	2
OG0011421	1	1	2
OG0011422	1	1	2
OG0011423	1	1	2
OG0011424	1	1	2
OG0011425	1	1	2
OG0011426	1	1	2
OG0011427	1	1	2
OG0011428	2	0	2
OG0011429	1	1	2
OG0011430	1	1	2
OG0011431	1	1	2
OG0011432	1	1	2
OG0011433	1	1	2
OG0011434	1	1	2
OG0011435	1	1	2
OG0011436	1	1	2
OG0011437	1	1	2
OG0011438	1	1	2
OG0011439	1	1	2
OG0011440	1	1	2
OG0011441	1	1	2
OG0011442	1	1	2
OG0011443	1	1	2
OG0011444	1	1	2
OG0011445	1	1	2
OG0011446	1	1	2
OG0011447	1	1	2
OG0011448	1	1	2
OG0011449	1	1	2
OG0011450	1	1	2
OG0011451	1	1	2
OG0011452	1	1	2
OG0011453	1	1	2
OG0011454	1	1	2
OG0011455	1	1	2
OG0011456	1	1	2
OG0011457	1	1	2
OG0011458	1	1	2
OG0011459	1	1	2
OG0011460	1	1	2
OG0011461	1	1	2
OG0011462	1	1	2
OG0011463	1	1	2
OG0011464	1	1	2
OG0011465	1	1	2
OG0011466	1	1	2
OG0011467	1	1	2
OG0011468	1	1	2
OG0011469	1	1	2
OG0011470	1	1	2
OG0011471	1	1	2
OG0011472	2	0	2
OG0011473	1	1	2
OG0011474	1	1	2
OG0011475	1	1	2
OG0011476	1	1	2
OG0011477	1	1	2
OG0011478	1	1	2
OG0011479	1	1	2
OG0011480	1	1	2
OG0011481	1	1	2
OG0011482	1	1	2
OG0011483	1	1	2
OG0011484	1	1	2
OG0011485	1	1	2
OG0011486	1	1	2
OG0011487	1	1	2
OG0011488	1	1	2
OG0011489	1	1	2
OG0011490	1	1	2
OG0011491	1	1	2
OG0011492	1	1	2
OG0011493	2	0	2
OG0011494	1	1	2
OG0011495	1	1	2
OG0011496	1	1	2
OG0011497	1	1	2
OG0011498	1	1	2
OG0011499	1	1	2
OG0011500	1	1	2
OG0011501	1	1	2
OG0011502	1	1	2
OG0011503	1	1	2
OG0011504	1	1	2
OG0011505	1	1	2
OG0011506	1	1	2
OG0011507	1	1	2
OG0011508	1	1	2
OG0011509	1	1	2
OG0011510	1	1	2
OG0011511	1	1	2
OG0011512	1	1	2
OG0011513	1	1	2
OG0011514	1	1	2
OG0011515	1	1	2
OG0011516	1	1	2
OG0011517	1	1	2
OG0011518	1	1	2
OG0011519	1	1	2
OG0011520	1	1	2
OG0011521	1	1	2
OG0011522	1	1	2
OG0011523	1	1	2
OG0011524	1	1	2
OG0011525	1	1	2
OG0011526	1	1	2
OG0011527	1	1	2
OG0011528	1	1	2
OG0011529	1	1	2
OG0011530	1	1	2
OG0011531	1	1	2
OG0011532	1	1	2
OG0011533	1	1	2
OG0011534	2	0	2
OG0011535	1	1	2
OG0011536	1	1	2
OG0011537	1	1	2
OG0011538	1	1	2
OG0011539	1	1	2
OG0011540	1	1	2
OG0011541	1	1	2
OG0011542	1	1	2
OG0011543	1	1	2
OG0011544	1	1	2
OG0011545	1	1	2
OG0011546	1	1	2
OG0011547	2	0	2
OG0011548	1	1	2
OG0011549	1	1	2
OG0011550	1	1	2
OG0011551	1	1	2
OG0011552	1	1	2
OG0011553	1	1	2
OG0011554	1	1	2
OG0011555	1	1	2
OG0011556	1	1	2
OG0011557	1	1	2
OG0011558	1	1	2
OG0011559	1	1	2
OG0011560	1	1	2
OG0011561	1	1	2
OG0011562	1	1	2
OG0011563	1	1	2
OG0011564	1	1	2
OG0011565	1	1	2
OG0011566	1	1	2
OG0011567	1	1	2
OG0011568	1	1	2
OG0011569	1	1	2
OG0011570	1	1	2
OG0011571	1	1	2
OG0011572	1	1	2
OG0011573	1	1	2
OG0011574	1	1	2
OG0011575	1	1	2
OG0011576	1	1	2
OG0011577	1	1	2
OG0011578	1	1	2
OG0011579	1	1	2
OG0011580	1	1	2
OG0011581	1	1	2
OG0011582	1	1	2
OG0011583	1	1	2
OG0011584	1	1	2
OG0011585	1	1	2
OG0011586	1	1	2
OG0011587	1	1	2
OG0011588	1	1	2
OG0011589	1	1	2
OG0011590	1	1	2
OG0011591	1	1	2
OG0011592	1	1	2
OG0011593	1	1	2
OG0011594	1	1	2
OG0011595	1	1	2
OG0011596	1	1	2
OG0011597	1	1	2
OG0011598	1	1	2
OG0011599	1	1	2
OG0011600	1	1	2
OG0011601	1	1	2
OG0011602	1	1	2
OG0011603	1	1	2
OG0011604	1	1	2
OG0011605	1	1	2
OG0011606	1	1	2
OG0011607	1	1	2
OG0011608	1	1	2
OG0011609	1	1	2
OG0011610	1	1	2
OG0011611	1	1	2
OG0011612	1	1	2
OG0011613	1	1	2
OG0011614	1	1	2
OG0011615	1	1	2
OG0011616	1	1	2
OG0011617	1	1	2
OG0011618	1	1	2
OG0011619	1	1	2
OG0011620	1	1	2
OG0011621	1	1	2
OG0011622	1	1	2
OG0011623	1	1	2
OG0011624	1	1	2
OG0011625	1	1	2
OG0011626	1	1	2
OG0011627	1	1	2
OG0011628	1	1	2
OG0011629	1	1	2
OG0011630	1	1	2
OG0011631	1	1	2
OG0011632	1	1	2
OG0011633	1	1	2
OG0011634	1	1	2
OG0011635	1	1	2
OG0011636	1	1	2
OG0011637	1	1	2
OG0011638	1	1	2
OG0011639	1	1	2
OG0011640	1	1	2
OG0011641	1	1	2
OG0011642	1	1	2
OG0011643	1	1	2
OG0011644	1	1	2
OG0011645	1	1	2
OG0011646	1	1	2
OG0011647	1	1	2
OG0011648	1	1	2
OG0011649	1	1	2
OG0011650	1	1	2
OG0011651	1	1	2
OG0011652	1	1	2
OG0011653	1	1	2
OG0011654	1	1	2
OG0011655	1	1	2
OG0011656	1	1	2
OG0011657	1	1	2
OG0011658	1	1	2
OG0011659	1	1	2
OG0011660	1	1	2
OG0011661	1	1	2
OG0011662	1	1	2
OG0011663	1	1	2
OG0011664	1	1	2
OG0011665	1	1	2
OG0011666	1	1	2
OG0011667	1	1	2
OG0011668	1	1	2
OG0011669	1	1	2
OG0011670	1	1	2
OG0011671	1	1	2
OG0011672	1	1	2
OG0011673	1	1	2
OG0011674	1	1	2
OG0011675	1	1	2
OG0011676	1	1	2
OG0011677	1	1	2
OG0011678	1	1	2
OG0011679	1	1	2
OG0011680	1	1	2
OG0011681	1	1	2
OG0011682	1	1	2
OG0011683	1	1	2
OG0011684	1	1	2
OG0011685	1	1	2
OG0011686	1	1	2
OG0011687	1	1	2
OG0011688	1	1	2
OG0011689	1	1	2
OG0011690	1	1	2
OG0011691	1	1	2
OG0011692	1	1	2
OG0011693	1	1	2
OG0011694	1	1	2
OG0011695	1	1	2
OG0011696	1	1	2
OG0011697	1	1	2
OG0011698	1	1	2
OG0011699	1	1	2
OG0011700	1	1	2
OG0011701	1	1	2
OG0011702	1	1	2
OG0011703	1	1	2
OG0011704	1	1	2
OG0011705	1	1	2
OG0011706	1	1	2
OG0011707	1	1	2
OG0011708	1	1	2
OG0011709	1	1	2
OG0011710	1	1	2
OG0011711	1	1	2
OG0011712	1	1	2
OG0011713	1	1	2
OG0011714	1	1	2
OG0011715	1	1	2
OG0011716	1	1	2
OG0011717	1	1	2
OG0011718	1	1	2
OG0011719	1	1	2
OG0011720	1	1	2
OG0011721	1	1	2
OG0011722	1	1	2
OG0011723	1	1	2
OG0011724	1	1	2
OG0011725	1	1	2
OG0011726	1	1	2
OG0011727	1	1	2
OG0011728	1	1	2
OG0011729	1	1	2
OG0011730	2	0	2
OG0011731	1	1	2
OG0011732	1	1	2
OG0011733	1	1	2
OG0011734	1	1	2
OG0011735	1	1	2
OG0011736	1	1	2
OG0011737	2	0	2
OG0011738	1	1	2
OG0011739	1	1	2
OG0011740	1	1	2
OG0011741	1	1	2
OG0011742	1	1	2
OG0011743	1	1	2
OG0011744	1	1	2
OG0011745	1	1	2
OG0011746	1	1	2
OG0011747	1	1	2
OG0011748	1	1	2
OG0011749	1	1	2
OG0011750	1	1	2
OG0011751	1	1	2
OG0011752	1	1	2
OG0011753	1	1	2
OG0011754	1	1	2
OG0011755	1	1	2
OG0011756	1	1	2
OG0011757	1	1	2
OG0011758	1	1	2
OG0011759	1	1	2
OG0011760	1	1	2
OG0011761	1	1	2
OG0011762	1	1	2
OG0011763	1	1	2
OG0011764	1	1	2
OG0011765	1	1	2
OG0011766	1	1	2
OG0011767	1	1	2
OG0011768	1	1	2
OG0011769	1	1	2
OG0011770	1	1	2
OG0011771	1	1	2
OG0011772	1	1	2
OG0011773	1	1	2
OG0011774	1	1	2
OG0011775	1	1	2
OG0011776	1	1	2
OG0011777	1	1	2
OG0011778	1	1	2
OG0011779	1	1	2
OG0011780	1	1	2
OG0011781	1	1	2
OG0011782	1	1	2
OG0011783	1	1	2
OG0011784	1	1	2
OG0011785	1	1	2
OG0011786	1	1	2
OG0011787	1	1	2
OG0011788	1	1	2
OG0011789	1	1	2
OG0011790	1	1	2
OG0011791	1	1	2
OG0011792	1	1	2
OG0011793	1	1	2
OG0011794	1	1	2
OG0011795	1	1	2
OG0011796	1	1	2
OG0011797	1	1	2
OG0011798	1	1	2
OG0011799	1	1	2
OG0011800	1	1	2
OG0011801	1	1	2
OG0011802	1	1	2
OG0011803	1	1	2
OG0011804	1	1	2
OG0011805	1	1	2
OG0011806	1	1	2
OG0011807	1	1	2
OG0011808	1	1	2
OG0011809	1	1	2
OG0011810	1	1	2
OG0011811	1	1	2
OG0011812	1	1	2
OG0011813	1	1	2
OG0011814	1	1	2
OG0011815	1	1	2
OG0011816	2	0	2
OG0011817	1	1	2
OG0011818	1	1	2
OG0011819	1	1	2
OG0011820	1	1	2
OG0011821	1	1	2
OG0011822	1	1	2
OG0011823	1	1	2
OG0011824	1	1	2
OG0011825	1	1	2
OG0011826	1	1	2
OG0011827	1	1	2
OG0011828	1	1	2
OG0011829	1	1	2
OG0011830	1	1	2
OG0011831	1	1	2
OG0011832	1	1	2
OG0011833	1	1	2
OG0011834	1	1	2
OG0011835	1	1	2
OG0011836	1	1	2
OG0011837	1	1	2
OG0011838	1	1	2
OG0011839	1	1	2
OG0011840	2	0	2
OG0011841	1	1	2
OG0011842	1	1	2
OG0011843	1	1	2
OG0011844	1	1	2
OG0011845	1	1	2
OG0011846	1	1	2
OG0011847	1	1	2
OG0011848	1	1	2
OG0011849	1	1	2
OG0011850	1	1	2
OG0011851	1	1	2
OG0011852	1	1	2
OG0011853	1	1	2
OG0011854	1	1	2
OG0011855	1	1	2
OG0011856	1	1	2
OG0011857	1	1	2
OG0011858	1	1	2
OG0011859	1	1	2
OG0011860	1	1	2
OG0011861	1	1	2
OG0011862	1	1	2
OG0011863	1	1	2
OG0011864	1	1	2
OG0011865	1	1	2
OG0011866	1	1	2
OG0011867	1	1	2
OG0011868	1	1	2
OG0011869	1	1	2
OG0011870	1	1	2
OG0011871	1	1	2
OG0011872	1	1	2
OG0011873	1	1	2
OG0011874	1	1	2
OG0011875	1	1	2
OG0011876	1	1	2
OG0011877	1	1	2
OG0011878	1	1	2
OG0011879	1	1	2
OG0011880	1	1	2
OG0011881	1	1	2
OG0011882	1	1	2
OG0011883	1	1	2
OG0011884	1	1	2
OG0011885	1	1	2
OG0011886	2	0	2
OG0011887	1	1	2
OG0011888	1	1	2
OG0011889	1	1	2
OG0011890	1	1	2
OG0011891	1	1	2
OG0011892	2	0	2
OG0011893	1	1	2
OG0011894	1	1	2
OG0011895	1	1	2
OG0011896	1	1	2
OG0011897	1	1	2
OG0011898	1	1	2
OG0011899	1	1	2
OG0011900	1	1	2
OG0011901	1	1	2
OG0011902	1	1	2
OG0011903	1	1	2
OG0011904	1	1	2
OG0011905	1	1	2
OG0011906	1	1	2
OG0011907	1	1	2
OG0011908	1	1	2
OG0011909	1	1	2
OG0011910	1	1	2
OG0011911	1	1	2
OG0011912	1	1	2
OG0011913	1	1	2
OG0011914	1	1	2
OG0011915	1	1	2
OG0011916	1	1	2
OG0011917	1	1	2
OG0011918	1	1	2
OG0011919	1	1	2
OG0011920	1	1	2
OG0011921	1	1	2
OG0011922	1	1	2
OG0011923	1	1	2
OG0011924	1	1	2
OG0011925	1	1	2
OG0011926	1	1	2
OG0011927	1	1	2
OG0011928	1	1	2
OG0011929	1	1	2
OG0011930	1	1	2
OG0011931	1	1	2
OG0011932	1	1	2
OG0011933	1	1	2
OG0011934	1	1	2
OG0011935	1	1	2
OG0011936	1	1	2
OG0011937	1	1	2
OG0011938	1	1	2
OG0011939	1	1	2
OG0011940	1	1	2
OG0011941	1	1	2
OG0011942	1	1	2
OG0011943	1	1	2
OG0011944	1	1	2
OG0011945	1	1	2
OG0011946	1	1	2
OG0011947	1	1	2
OG0011948	1	1	2
OG0011949	1	1	2
OG0011950	1	1	2
OG0011951	1	1	2
OG0011952	1	1	2
OG0011953	1	1	2
OG0011954	1	1	2
OG0011955	1	1	2
OG0011956	1	1	2
OG0011957	1	1	2
OG0011958	1	1	2
OG0011959	1	1	2
OG0011960	1	1	2
OG0011961	1	1	2
OG0011962	1	1	2
OG0011963	1	1	2
